season,game_id,event_index,decision,call_type,luna_level,sonnet_level,final_level,final_source
2022-23,0022200582,4,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,5,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,6,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200582,7,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,8,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,9,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200582,10,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200582,11,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,12,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,13,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200582,14,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200582,15,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200582,16,CC,Foul: Personal,affecting,affecting,affecting,sonnet
2022-23,0022200582,17,CNC,Foul: Shooting,legal,legal,legal,sonnet
2022-23,0022200582,18,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200586,0,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200586,1,CNC,Foul: Loose Ball,affecting,marginal,marginal,sonnet
2022-23,0022200586,2,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200586,3,CNC,Foul: Shooting,none,none,none,sonnet
2022-23,0022200586,4,CNC,Foul: Personal,legal,,legal,luna
2022-23,0022200586,5,CNC,Foul: Personal,legal,,legal,luna
2022-23,0022200586,6,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200586,7,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200586,8,CC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200586,9,CNC,Foul: Offensive,affecting,marginal,marginal,sonnet
2022-23,0022200586,10,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200591,1,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200591,2,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200591,3,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,4,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200591,5,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200591,6,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,8,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,9,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,11,CC,Foul: Offensive,affecting,,affecting,luna
2022-23,0022200591,12,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200591,13,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200591,14,CNC,Foul: Offensive,legal,,legal,luna
2022-23,0022200591,15,INC,Foul: Offensive,affecting,,affecting,luna
2022-23,0022200591,16,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,17,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,19,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,20,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200591,21,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,22,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,23,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200591,25,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,26,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,27,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,28,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200591,29,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200591,30,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200591,32,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200591,33,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200591,34,CNC,Foul: Loose Ball,legal,,legal,luna
2022-23,0022200591,35,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200591,36,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200595,2,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200595,3,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,4,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200595,5,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200595,6,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200595,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200595,8,INC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200595,9,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200595,10,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,11,CC,Foul: Offensive,affecting,,affecting,luna
2022-23,0022200595,12,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200595,13,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,14,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200595,15,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200595,16,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,17,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,18,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200595,19,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200595,20,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,22,CNC,Foul: Away from Play,marginal,,marginal,luna
2022-23,0022200595,25,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,26,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,27,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200595,28,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200595,29,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200595,31,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200595,32,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2022-23,0022200595,33,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200598,0,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200598,1,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,2,CNC,Foul: Personal,affecting,marginal,marginal,sonnet
2022-23,0022200598,4,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,5,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200598,6,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,7,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,8,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,9,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,10,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200598,11,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,12,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,14,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200598,15,CC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200598,17,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,18,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,19,CNC,Foul: Personal,legal,legal,legal,sonnet
2022-23,0022200598,21,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,22,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200598,23,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,24,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200598,25,CNC,Foul: Shooting,legal,marginal,marginal,sonnet
2022-23,0022200598,26,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200598,27,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200598,28,CNC,Foul: Shooting,legal,legal,legal,sonnet
2022-23,0022200598,29,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200598,30,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200598,31,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200598,32,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200599,1,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200599,2,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200599,3,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200599,4,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200599,5,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200599,7,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200599,8,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200599,9,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200599,10,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200599,11,CNC,Foul: Personal,legal,marginal,marginal,sonnet
2022-23,0022200599,14,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200599,15,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200599,16,CNC,Foul: Personal,legal,marginal,marginal,sonnet
2022-23,0022200599,17,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200599,18,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200599,20,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200599,21,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200599,22,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200599,23,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200599,25,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200599,26,INC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200599,27,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200599,28,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200599,29,CNC,Foul: Shooting,legal,legal,legal,sonnet
2022-23,0022200599,30,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200604,0,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200604,1,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200604,2,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200604,3,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200604,4,INC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200604,5,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200604,6,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200604,7,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200604,8,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200604,9,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200604,10,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200604,12,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200604,13,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,0,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200606,1,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,2,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200606,3,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200606,4,CC,Foul: Personal,affecting,affecting,affecting,sonnet
2022-23,0022200606,5,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200606,6,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200606,7,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200606,8,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,9,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200606,10,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,11,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200606,12,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,13,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200606,14,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,15,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200606,16,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,17,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200606,18,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200606,19,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200606,20,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,21,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200606,22,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,23,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200606,24,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,25,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200606,26,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,27,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200606,28,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200606,29,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200606,30,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200607,0,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200607,1,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200607,2,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200607,3,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200607,4,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200607,5,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200607,6,CNC,Foul: Offensive,legal,legal,legal,sonnet
2022-23,0022200607,7,CNC,Foul: Loose Ball,legal,,legal,luna
2022-23,0022200607,8,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200607,9,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200607,10,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200607,11,INC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200607,13,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200607,14,INC,Foul: Offensive,affecting,,affecting,luna
2022-23,0022200607,15,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200607,16,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200607,17,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200607,18,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200607,19,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200607,20,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200607,21,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200607,22,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200611,1,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200611,2,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200611,3,CNC,Foul: Shooting,none,none,none,sonnet
2022-23,0022200611,5,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200611,6,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200611,7,CNC,Foul: Personal,legal,marginal,marginal,sonnet
2022-23,0022200611,8,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200611,9,INC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200611,10,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200611,11,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2022-23,0022200611,12,CNC,Foul: Personal,legal,marginal,marginal,sonnet
2022-23,0022200611,13,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200611,14,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200611,15,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200611,16,CNC,Foul: Personal,legal,marginal,marginal,sonnet
2022-23,0022200611,18,CNC,Foul: Personal,legal,legal,legal,sonnet
2022-23,0022200614,1,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200614,3,CC,Foul: Flagrant Type 1,affecting,affecting,affecting,sonnet
2022-23,0022200614,4,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200614,5,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2022-23,0022200614,6,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200614,7,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200614,8,CNC,Foul: Offensive,none,none,none,sonnet
2022-23,0022200614,9,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200614,11,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200614,12,CNC,Foul: Shooting,none,none,none,sonnet
2022-23,0022200614,13,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200614,14,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200614,16,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200614,17,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200616,0,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200616,2,CNC,Foul: Shooting,none,,none,luna
2022-23,0022200616,3,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2022-23,0022200616,4,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200616,5,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200616,6,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200616,7,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200616,8,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200616,9,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200616,10,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200616,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200616,12,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200616,13,CNC,Foul: Shooting,none,none,none,sonnet
2022-23,0022200619,2,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200619,3,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200619,4,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200619,5,CNC,Foul: Shooting,legal,legal,legal,sonnet
2022-23,0022200619,6,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200619,7,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200619,8,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200619,10,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200619,11,CNC,Foul: Shooting,legal,legal,legal,sonnet
2022-23,0022200619,12,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200619,13,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200619,14,CNC,Foul: Loose Ball,legal,,legal,luna
2022-23,0022200619,15,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200619,16,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200619,17,CNC,Foul: Shooting,legal,,legal,luna
2022-23,0022200619,18,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200619,19,CNC,Foul: Personal,none,legal,legal,sonnet
2022-23,0022200620,0,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200620,1,CNC,Foul: Offensive,none,,none,luna
2022-23,0022200620,2,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200620,4,INC,Foul: Loose Ball,affecting,,affecting,luna
2022-23,0022200620,5,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200620,6,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200620,7,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200620,8,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200620,9,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200620,10,CNC,Foul: Shooting,marginal,,marginal,luna
2022-23,0022200620,11,CNC,Foul: Offensive,marginal,,marginal,luna
2022-23,0022200620,12,CC,Foul: Shooting,affecting,,affecting,luna
2022-23,0022200620,13,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200620,14,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200620,15,CC,Foul: Personal Take,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200620,16,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200620,17,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200620,18,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200620,19,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200620,20,INC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2022-23,0022200620,21,CNC,Foul: Personal,marginal,,marginal,luna
2022-23,0022200620,22,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2022-23,0022200620,23,CNC,Foul: Loose Ball,marginal,,marginal,luna
2022-23,0022200620,24,CC,Foul: Personal,affecting,,affecting,luna
2022-23,0022200620,25,CNC,Foul: Loose Ball,marginal,,marginal,luna
